autonum,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,appr_comm_id,appr_hh_code,appr_hh_yn,appr_hh_not,appr_hh_not_other,appr_n_accpt,appr_n_rfs,appr_rfs_rsn_1,appr_rfs_rsn_other_1,appr_rfs_rsn_2,appr_rfs_rsn_other_2,appr_rfs_rsn_3,appr_rfs_rsn_other_3,appr_rfs_rsn_4,appr_rfs_rsn_other_4,appr_rfs_rsn_5,appr_rfs_rsn_other_5,appr_rfs_rsn_6,appr_rfs_rsn_other_6,appr_rfs_rsn_7,appr_rfs_rsn_other_7,appr_rfs_rsn_8,appr_rfs_rsn_other_8,appr_rfs_rsn_9,appr_rfs_rsn_other_9,appr_rfs_rsn_10,appr_rfs_rsn_other_10,appr_rfs_rsn_11,appr_rfs_rsn_other_11,appr_rfs_rsn_12,appr_rfs_rsn_other_12,abordaje_vivienda_complete
786,baseline_visit_arm_1,,,27,467,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
787,baseline_visit_arm_1,,,27,139,1,,,0,7,5,,5,,5,,5,,5,,5,,5,,,,,,,,,,,,1
788,baseline_visit_arm_1,,,27,122,1,,,0,12,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1
789,baseline_visit_arm_1,,,27,114,1,,,1,1,99,"No quiso, no dió otro motivo",,,,,,,,,,,,,,,,,,,,,,,1
790,baseline_visit_arm_1,,,27,460,1,,,1,2,99,"En su chacra",99,"Menor de edad",,,,,,,,,,,,,,,,,,,,,1
791,baseline_visit_arm_1,,,27,132,1,,,1,3,99,"En su trabajo",99,"En su trabajo",99,"Menor de edad",,,,,,,,,,,,,,,,,,,1
792,baseline_visit_arm_1,,,27,125,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
793,baseline_visit_arm_1,,,27,127,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
794,baseline_visit_arm_1,,,27,135,1,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,,,,,,1
795,baseline_visit_arm_1,,,27,104,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
796,baseline_visit_arm_1,,,27,452,1,,,1,2,99,"Papa ausente",99,"Papa ausente",,,,,,,,,,,,,,,,,,,,,1
798,baseline_visit_arm_1,,,27,145,1,,,6,2,99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,,,,,,1
799,baseline_visit_arm_1,,,27,469,1,,,1,4,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,,1
800,baseline_visit_arm_1,,,18,150,1,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
801,baseline_visit_arm_1,,,18,109,1,,,1,7,1,,99,"El papá no tiene DNI",99,"El papá no tiene DNI",99,"El papá no tiene DNI",99,"El papá no tiene DNI",99,"El papá no tiene DNI",99,"El papá no tiene DNI",,,,,,,,,,,1
802,baseline_visit_arm_1,,,18,111,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
803,baseline_visit_arm_1,,,18,145,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
804,baseline_visit_arm_1,,,18,451,1,,,1,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
805,baseline_visit_arm_1,,,18,133,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
806,baseline_visit_arm_1,,,18,135,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
807,baseline_visit_arm_1,,,18,450,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
808,baseline_visit_arm_1,,,18,453,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
809,baseline_visit_arm_1,,,18,152,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
810,baseline_visit_arm_1,,,18,123,1,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,,,,,,1
811,baseline_visit_arm_1,,,18,454,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
812,baseline_visit_arm_1,,,18,129,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
813,baseline_visit_arm_1,,,18,128,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
814,baseline_visit_arm_1,,,18,118,1,,,3,3,99,"Padre de menor se encuntra de viaje",99,"Padre  de menor se encuentra de viaje",99,"Padre de menor se encuentra de viaje",,,,,,,,,,,,,,,,,,,1
815,baseline_visit_arm_1,,,18,151,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
816,baseline_visit_arm_1,,,18,122,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
817,baseline_visit_arm_1,,,18,107,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
818,baseline_visit_arm_1,,,18,112,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
819,baseline_visit_arm_1,,,18,455,1,,,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,1
820,baseline_visit_arm_1,,,18,142,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
821,baseline_visit_arm_1,,,18,106,1,,,1,5,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,1
822,baseline_visit_arm_1,,,18,101,1,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
823,baseline_visit_arm_1,,,18,103,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
824,baseline_visit_arm_1,,,18,104,1,,,1,4,1,,3,,3,,3,,,,,,,,,,,,,,,,,,1
825,baseline_visit_arm_1,,,18,147,1,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
826,baseline_visit_arm_1,,,18,154,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
827,baseline_visit_arm_1,,,18,452,1,,,4,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,,,,,,1
828,baseline_visit_arm_1,,,12,110,1,,,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
829,baseline_visit_arm_1,,,12,113,1,,,2,1,99,"No se encuentra",,,,,,,,,,,,,,,,,,,,,,,1
830,baseline_visit_arm_1,,,12,111,1,,,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,1
831,baseline_visit_arm_1,,,12,101,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
832,baseline_visit_arm_1,,,12,104,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
833,baseline_visit_arm_1,,,12,102,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
834,baseline_visit_arm_1,,,12,146,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
835,baseline_visit_arm_1,,,12,144,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
836,baseline_visit_arm_1,,,12,145,1,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
837,baseline_visit_arm_1,,,12,119,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
838,baseline_visit_arm_1,,,12,149,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
839,baseline_visit_arm_1,,,12,150,1,,,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
840,baseline_visit_arm_1,,,12,154,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
841,baseline_visit_arm_1,,,12,148,2,99,"Se negaron participar al proyecto",,,,,,,,,,,,,,,,,,,,,,,,,,,1
842,baseline_visit_arm_1,,,12,152,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
843,baseline_visit_arm_1,,,12,153,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
844,baseline_visit_arm_1,,,12,151,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
845,baseline_visit_arm_1,,,12,159,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
846,baseline_visit_arm_1,,,12,105,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
847,baseline_visit_arm_1,,,12,158,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
848,baseline_visit_arm_1,,,12,157,1,,,3,4,99,"Menor de edad que no vive con su mamá",99,"Menor de edad que no vive con su papá",99,"No estaba en casa",99,"No estaba en casa",,,,,,,,,,,,,,,,,1
849,baseline_visit_arm_1,,,12,156,1,,,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
850,baseline_visit_arm_1,,,12,127,1,,,1,2,1,,3,,,,,,,,,,,,,,,,,,,,,,1
851,baseline_visit_arm_1,,,12,140,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
852,baseline_visit_arm_1,,,12,123,1,,,1,2,99,"Estan en iquitos",99,"Estan en iquitos",,,,,,,,,,,,,,,,,,,,,1
853,baseline_visit_arm_1,,,12,455,1,,,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
854,baseline_visit_arm_1,,,12,147,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
855,baseline_visit_arm_1,,,12,143,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
856,baseline_visit_arm_1,,,12,161,1,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
857,baseline_visit_arm_1,,,12,125,1,,,1,4,1,,99,"El padre no tiene DNI",99,"El padre no tiene DNI",99,"El padre no tiene DNI",,,,,,,,,,,,,,,,,1
858,baseline_visit_arm_1,,,12,454,1,,,1,2,99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,,,,,,,,,,1
859,baseline_visit_arm_1,,,12,160,1,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1
860,baseline_visit_arm_1,,,12,126,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
862,baseline_visit_arm_1,,,12,129,1,,,3,2,3,,99,"Menor de edad sin mamá",,,,,,,,,,,,,,,,,,,,,1
863,baseline_visit_arm_1,,,12,400,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
864,baseline_visit_arm_1,,,12,118,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
865,baseline_visit_arm_1,,,12,116,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
866,baseline_visit_arm_1,,,12,135,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
867,baseline_visit_arm_1,,,12,136,1,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
869,baseline_visit_arm_1,,,12,450,1,,,3,2,99,"Niño de un mes",99,"No es el padre biológico",,,,,,,,,,,,,,,,,,,,,1
870,baseline_visit_arm_1,,,12,115,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
871,baseline_visit_arm_1,,,12,124,1,,,2,3,3,,3,,99,"Se encuentra fuera de la comunidad . ",,,,,,,,,,,,,,,,,,,1
872,baseline_visit_arm_1,,,12,128,1,,,2,3,99,"Padre se encuentra fuera de la comunidad",99,"No se encuntra el padre de la menor",99,"No se encuentra el padre del menor",,,,,,,,,,,,,,,,,,,1
873,baseline_visit_arm_1,,,12,453,1,,,6,1,99,"Padre biologico ausente",,,,,,,,,,,,,,,,,,,,,,,1
874,baseline_visit_arm_1,,,12,456,1,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
875,baseline_visit_arm_1,,,12,137,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
876,baseline_visit_arm_1,,,12,141,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
877,baseline_visit_arm_1,,,12,132,1,,,3,3,1,,1,,1,,,,,,,,,,,,,,,,,,,,1
878,baseline_visit_arm_1,,,12,452,1,,,1,3,2,,2,,2,,,,,,,,,,,,,,,,,,,,1
879,baseline_visit_arm_1,,,12,117,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
881,baseline_visit_arm_1,,,12,106,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
882,baseline_visit_arm_1,,,12,131,2,99,Viaje,,,,,,,,,,,,,,,,,,,,,,,,,,,1
883,baseline_visit_arm_1,,,29,126,1,,,3,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,,,,,,1
884,baseline_visit_arm_1,,,29,130,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
885,baseline_visit_arm_1,,,29,139,1,,,1,2,99,"Madre fallecida",99,"Madre fallecida",,,,,,,,,,,,,,,,,,,,,1
886,baseline_visit_arm_1,,,29,106,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
887,baseline_visit_arm_1,,,29,450,1,,,1,3,99,"De viaje por motivo de trabajo",99,"Menor de edad ",99,"Menor de edad",,,,,,,,,,,,,,,,,,,1
888,baseline_visit_arm_1,,,29,134,1,,,1,4,99,"No está en casa por motivo de trabajo",99,"Hijo menor de edad",99,"Hijo menor de edad",99,"Hija menor de edad",,,,,,,,,,,,,,,,,1
889,baseline_visit_arm_1,,,29,460,1,,,1,4,99,"Papá no está en casa por motivo de trabajo",99,"Hija menor de edad",99,"Hijo menor de edad",99,"Hijo menor de edad",,,,,,,,,,,,,,,,,1
890,baseline_visit_arm_1,,,29,104,1,,,0,1,99,"Enfermedad congénita",,,,,,,,,,,,,,,,,,,,,,,1
891,baseline_visit_arm_1,,,29,119,1,,,1,3,2,,3,,3,,,,,,,,,,,,,,,,,,,,1
892,baseline_visit_arm_1,,,29,457,1,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
893,baseline_visit_arm_1,,,29,123,1,,,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
894,baseline_visit_arm_1,,,29,125,1,,,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
895,baseline_visit_arm_1,,,29,115,1,,,4,1,99,"No es padre biologico del menor",,,,,,,,,,,,,,,,,,,,,,,1
896,baseline_visit_arm_1,,,29,111,1,,,8,2,99,"Hija mayor se encuentra en la ciudad estudiando",3,,,,,,,,,,,,,,,,,,,,,,1
897,baseline_visit_arm_1,,,29,110,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
898,baseline_visit_arm_1,,,29,116,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
899,baseline_visit_arm_1,,,29,136,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
900,baseline_visit_arm_1,,,29,113,1,,,5,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
901,baseline_visit_arm_1,,,29,456,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
902,baseline_visit_arm_1,,,29,459,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
903,baseline_visit_arm_1,,,29,109,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
905,baseline_visit_arm_1,,,29,454,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
906,baseline_visit_arm_1,,,29,117,1,,,2,1,99,"Papá fallecio",,,,,,,,,,,,,,,,,,,,,,,1
907,baseline_visit_arm_1,,,29,300,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
908,baseline_visit_arm_1,,,29,102,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
909,baseline_visit_arm_1,,,29,124,1,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
910,baseline_visit_arm_1,,,29,114,1,,,2,5,3,,3,,3,,3,,3,,,,,,,,,,,,,,,,1
911,baseline_visit_arm_1,,,29,112,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
913,baseline_visit_arm_1,,,29,122,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
914,baseline_visit_arm_1,,,29,120,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
915,baseline_visit_arm_1,,,29,133,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
916,baseline_visit_arm_1,,,29,127,1,,,0,1,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,,,1
918,baseline_visit_arm_1,,,29,453,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
920,baseline_visit_arm_1,,,29,461,1,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,1
921,baseline_visit_arm_1,,,14,110,1,,,5,2,2,,2,,,,,,,,,,,,,,,,,,,,,,1
922,baseline_visit_arm_1,,,14,129,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
923,baseline_visit_arm_1,,,14,120,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
924,baseline_visit_arm_1,,,14,115,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
925,baseline_visit_arm_1,,,14,124,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
926,baseline_visit_arm_1,,,14,125,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
927,baseline_visit_arm_1,,,14,452,1,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,1
928,baseline_visit_arm_1,,,14,102,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
929,baseline_visit_arm_1,,,14,101,1,,,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
930,baseline_visit_arm_1,,,14,450,1,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
931,baseline_visit_arm_1,,,14,130,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
932,baseline_visit_arm_1,,,14,105,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
933,baseline_visit_arm_1,,,14,123,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
934,baseline_visit_arm_1,,,14,126,1,,,1,6,3,,3,,3,,3,,3,,3,,,,,,,,,,,,,,1
935,baseline_visit_arm_1,,,14,127,1,,,2,1,99,"Esta en iquitos",,,,,,,,,,,,,,,,,,,,,,,1
936,baseline_visit_arm_1,,,14,451,1,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
937,baseline_visit_arm_1,,,14,107,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
938,baseline_visit_arm_1,,,14,109,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
939,baseline_visit_arm_1,,,14,128,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
940,baseline_visit_arm_1,,,14,108,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
941,baseline_visit_arm_1,,,14,114,1,,,8,0,,,,,,,,,,,,,,,,,,,,,,,,,1
942,baseline_visit_arm_1,,,14,112,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
943,baseline_visit_arm_1,,,14,111,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
944,baseline_visit_arm_1,,,14,117,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
945,baseline_visit_arm_1,,,14,104,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
946,baseline_visit_arm_1,,,14,122,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
947,baseline_visit_arm_1,,,14,121,1,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1
948,baseline_visit_arm_1,,,14,116,1,,,7,2,99,"Madre ausente",99,"Madre ausente",,,,,,,,,,,,,,,,,,,,,1
949,baseline_visit_arm_1,,,14,137,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
950,baseline_visit_arm_1,,,14,136,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
951,baseline_visit_arm_1,,,14,144,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
952,baseline_visit_arm_1,,,14,131,1,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
953,baseline_visit_arm_1,,,14,133,1,,,2,4,5,,99,"No vive com su padre biológico",99,"No vive con su padre biólogico",99,"No vive con su padre biólogico",,,,,,,,,,,,,,,,,1
954,baseline_visit_arm_1,,,14,146,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
955,baseline_visit_arm_1,,,14,454,1,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
956,baseline_visit_arm_1,,,14,139,1,,,1,5,1,,3,,3,,3,,3,,,,,,,,,,,,,,,,1
957,baseline_visit_arm_1,,,14,459,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
958,baseline_visit_arm_1,,,14,457,1,,,1,4,2,,3,,3,,3,,,,,,,,,,,,,,,,,,1
960,baseline_visit_arm_1,,,14,143,1,,,3,1,99,"Padre Ausente",,,,,,,,,,,,,,,,,,,,,,,1
961,baseline_visit_arm_1,,,14,147,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
962,baseline_visit_arm_1,,,14,140,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
963,baseline_visit_arm_1,,,14,142,1,,,1,1,99,"No tramito nunca su dni",,,,,,,,,,,,,,,,,,,,,,,1
964,baseline_visit_arm_1,,,14,141,1,,,1,6,99,"El jefe del hogar se encuentra de viaje por un mes ",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",,,,,,,,,,,,,1
965,baseline_visit_arm_1,,,14,145,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
970,baseline_visit_arm_1,,,24,111,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
971,baseline_visit_arm_1,,,24,110,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,0
972,baseline_visit_arm_1,,,24,116,1,,,3,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
973,baseline_visit_arm_1,,,24,119,1,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
974,baseline_visit_arm_1,,,24,117,1,,,5,1,99,"No vive con el padre biológico",,,,,,,,,,,,,,,,,,,,,,,1
975,baseline_visit_arm_1,,,24,107,1,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
976,baseline_visit_arm_1,,,24,126,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
977,baseline_visit_arm_1,,,24,450,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
978,baseline_visit_arm_1,,,24,109,1,,,0,2,99,Enfermedad,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,1
979,baseline_visit_arm_1,,,24,106,1,,,3,2,2,,2,,,,,,,,,,,,,,,,,,,,,,1
980,baseline_visit_arm_1,,,24,114,1,,,0,4,99,"Viaje a otra ciudad",99,"Viaje a otra ciudad",99,"Viaje a otra ciudad",99,"Viaje a otra ciudad",,,,,,,,,,,,,,,,,1
981,baseline_visit_arm_1,,,24,104,1,,,1,3,99,"Padre Ausente",99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,,,,,,,,1
982,baseline_visit_arm_1,,,24,113,1,,,4,5,1,,99,"Padre Ausente",99,"Padre Ausente",5,,7,,,,,,,,,,,,,,,,1
983,baseline_visit_arm_1,,,24,101,1,,,1,5,3,,3,,3,,3,,3,,,,,,,,,,,,,,,,1
984,baseline_visit_arm_1,,,24,103,1,,,0,3,99,Enfermedad,3,,3,,,,,,,,,,,,,,,,,,,,1
985,baseline_visit_arm_1,,,10,150,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
986,baseline_visit_arm_1,,,10,454,1,,,3,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
987,baseline_visit_arm_1,,,10,132,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
988,baseline_visit_arm_1,,,10,450,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
989,baseline_visit_arm_1,,,10,142,1,,,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
990,baseline_visit_arm_1,,,10,452,1,,,3,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
991,baseline_visit_arm_1,,,10,457,1,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
992,baseline_visit_arm_1,,,10,121,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
993,baseline_visit_arm_1,,,10,149,1,,,1,2,99,"Padre fallecido y no vive con su mamá",99,"Padre fallecido y no vive con su mamá",,,,,,,,,,,,,,,,,,,,,1
994,baseline_visit_arm_1,,,10,139,1,,,1,1,99,"Enfermedad de Lupus",,,,,,,,,,,,,,,,,,,,,,,1
995,baseline_visit_arm_1,,,10,130,1,,,4,2,1,,99,"No vive con el padre biológico",,,,,,,,,,,,,,,,,,,,,1
996,baseline_visit_arm_1,,,10,145,2,99,"Por presión alta",,,,,,,,,,,,,,,,,,,,,,,,,,,1
997,baseline_visit_arm_1,,,10,153,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
998,baseline_visit_arm_1,,,10,133,1,,,4,1,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,,,1
999,baseline_visit_arm_1,,,10,146,1,,,3,1,99,Discapacitado,,,,,,,,,,,,,,,,,,,,,,,1
1000,baseline_visit_arm_1,,,10,129,1,,,2,5,3,,2,,2,,2,,2,,,,,,,,,,,,,,,,1
1001,baseline_visit_arm_1,,,10,143,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
1002,baseline_visit_arm_1,,,10,456,1,,,5,1,99,Discapacidad,,,,,,,,,,,,,,,,,,,,,,,1
1003,baseline_visit_arm_1,,,10,135,1,,,2,1,99,"No quizo participar",,,,,,,,,,,,,,,,,,,,,,,1
1004,baseline_visit_arm_1,,,10,119,1,,,5,4,99,"Presión alta y diabetes no controlada",99,"Menor no vive con su papá biológico",99,"Menor no vive con su papá biológico",7,,,,,,,,,,,,,,,,,,1
1005,baseline_visit_arm_1,,,10,111,1,,,1,1,99,"Presión alta, diabetes y antecedente de ACV",,,,,,,,,,,,,,,,,,,,,,,1
1006,baseline_visit_arm_1,,,10,103,1,,,1,1,99,"Menor de edad y su papá falleció",,,,,,,,,,,,,,,,,,,,,,,1
1008,baseline_visit_arm_1,,,10,114,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
1009,baseline_visit_arm_1,,,10,110,1,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
1010,baseline_visit_arm_1,,,10,124,1,,,1,5,3,,3,,3,,3,,3,,,,,,,,,,,,,,,,1
1011,baseline_visit_arm_1,,,10,603,1,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
1012,baseline_visit_arm_1,,,10,106,1,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
1013,baseline_visit_arm_1,,,10,122,1,,,3,3,3,,3,,99,"No se encuentra en casa",,,,,,,,,,,,,,,,,,,1
1014,baseline_visit_arm_1,,,10,258,1,,,2,3,99,"No se encuentra en casa",3,,3,,,,,,,,,,,,,,,,,,,,1
1015,baseline_visit_arm_1,,,10,116,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
1016,baseline_visit_arm_1,,,10,115,1,,,1,1,99,"No se encuentra en la casa",,,,,,,,,,,,,,,,,,,,,,,1
1017,baseline_visit_arm_1,,,10,107,1,,,1,1,99,"No se encuentra en casa",,,,,,,,,,,,,,,,,,,,,,,1
1018,baseline_visit_arm_1,,,10,126,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
1019,baseline_visit_arm_1,,,10,285,1,,,4,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
1020,baseline_visit_arm_1,,,10,280,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
1021,baseline_visit_arm_1,,,10,158,1,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
1022,baseline_visit_arm_1,,,10,152,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
1023,baseline_visit_arm_1,,,10,281,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
